,tweet_id,sentiment,content
2623,1957588348,boredom,@solobasssteve I'm with you there - filing is so much less fun than sorting cos you still have to look at it &amp; hunt down details
2624,1957588423,worry,I also shall be missing Angela Smith when she goes for a week
2625,1957588813,neutral,@psychorn We are at alexander. Just had a 3 course dinner and i am wearing someone elses red wine
2626,1957588879,sadness,@pilgrimfamilyuk oh no I hate that
2627,1957589272,sadness,"How I wish I get at least 2 days-off in a row. 1 day off is not enough to rest.  3 days on, 1 day off, 4 days on, 1 day off...Ugh!!!"
2628,1957589419,sadness,@hojomo im having trouble finding really yummy egg free ice-cream   #favoriteicecream - got any recommendations anyone?
2629,1957589597,anger,"Did a historical Charles Todd ever exist? Im finding it hard to prove, its all hearsay accounts ... it bugs me ..."
2630,1957589662,neutral,I just spent 2 hours looking for a blog topic and ended up inventing my own.  grrrr    http://bit.ly/QRz6y
2631,1957590087,worry,mayb he was raped when he was younger
2632,1957590363,sadness,I guess you're not talking about Orlando Magic @whoiskenan! There was nothing magical about it
2633,1957590387,worry,I'm tired. I think I'm becoming too old to go out.
2634,1957590946,worry,Back in Durham from Greensboro but Cook-Outs closed.  hmmmm....
2635,1957591160,worry,says Michael Shah please i hope it doesn't brownout...i'm burning my files  http://plurk.com/p/wy5za
2636,1957591576,sadness,I never thought falling in love can cause so much pain...  good thing that I'm so over that phase!
2637,1957591738,neutral,Roy Chang : thats if u go on a weekend.
2638,1957591739,happiness,is wondering where all her friends went...
2639,1957591836,relief,I feel like flying off somewhere. It's been a month since my last trip...
2640,1957591849,sadness,"James Farmer when you wake up, tweet me and let me know when ur on msn. I really need to talk to you  miss you"
2641,1957591986,sadness,@libbyoliver caught tweets on it and got home in time for the last 5 mins of the ITV2 show!! #bgt Out tonight too so will miss it again
2642,1957592011,sadness,The Good: I drank Gregory Gonzalez and licked a hot asian girl's foot. The Bad: I was reminded once again that I will never get asian girls ever.
2643,1957592237,empty,@femiknitzi Three-quarters through I believe. Will not finish tonight.  I blame errands and a certain loud at a bookstore.
2644,1957592620,sadness,"3 hours sleep last night, all of my being wants to crawl into a ball somewhere and sleep for about 5 more hours. At work till six too"
2645,1957593179,neutral,had a horrible sleep + in a rather bad mood
2646,1957593237,worry,"Ms. Sandra Mendez throat coming,and recording about to start for new citipointe EP album! ARGGHHH!!!  prayers needed"
2647,1957593508,neutral,"http://is.gd/IQ03 Microsoft has released Zune also in Europe, no HD for us"
2648,1957593724,worry,http://bit.ly/ZGuQP  What would happen if the Bees died?
2649,1957593845,neutral,"heading to bed, somewhat reluctantly, as there is Look Around You on at 1:30. Why must the DVDs be Region 2 only?"
2650,1957594049,surprise,i thought it was already winter. turns out winter has even started
2651,1957594329,worry,@Jinsing what Ariel Baker how dare u
2652,1957594789,love,Willie Ruiz omg  when do they finish??
2653,1957594795,neutral,"@shaundiviney i just got mine, but it wouldnt let me call you"
2654,1957594919,worry,"has tummy pains  n woke Gary Schultz up for a drink in the middle of the night, I don't remember it"
2655,1957595567,happiness,@mangointhesky idk. The original is so great.
2656,1957595665,relief,we are looking forward to daddy returning from work on Saturday. He's been gone a whole month
2657,1957595785,happiness,Finishing Homework.  BOOO
2658,1957595823,hate,"@Sihm and the &quot;fuck  &quot; was because I dont get my gift!   I was SO exited about it, and it was sooo awesome..."
2659,1957595865,sadness,"Is so freaking bored on the bus. Hate being poor, ï¿½4.80 return for a 10 min train or ï¿½2 return for an HOUR long bus.ipod has no battery 2"
2660,1957596055,sadness,@BK_II I have no choice  have to get on it!
2661,1957596516,happiness,Football session after this.fun
2662,1957596519,fun,"@Travis Goodman_ Heading off to Poole around 4ish, @LucyKD has some serious gardening to do before we go, no Amy Howell til Sunday evening,"
2663,1957596976,worry,"@karinb_za its not fruit, its those sugar covered sweets. My tummy is not happy"
2664,1957597348,anger,lost all my files since high school.
2665,1957597414,love,is not ready for school yet!!!  http://plurk.com/p/wy69d
2666,1957598181,love,"@Lisa SandovalAnn_P i'm so sorry about that  i was really excited about it too! but i might continue posting externally, so fingers crossed!"
2667,1957598283,worry,I hope I get the job so I can have some steady income and start eating well again. All the cheap food is horrible for you
2668,1957598944,neutral,All of a sudden I'm craving broccoli and cheese soup really bad...  oh the hunger
2669,1957599143,happiness,job centre bound. oh yay.
2670,1957599694,worry,Is anyone's #visialvoicemail working. Have done the sync. Turned off &amp; on. But still not going  Help?
2671,1957599748,worry,"Ready, Set.... hmmm Michelle Todd"
2672,1957599828,worry,driving lesson then off to ikea with the mother and finally work. today is going to be wank
2673,1957599931,happiness,"Jessica Strickland Thanks for the tip! Unfortunately a major crash in my https site, just as ExtPlorer"
2674,1957600441,boredom,fo shizzle. . . i'm bored and wanna go do something.  wish i went to pisay today. oh wellz. wonder who were there.
2675,1957601007,neutral,picat 21
2676,1957601055,happiness,@moneymakn1 Thats actually not that fun as you would think... I was hurting for a week after a similar experience.
2677,1957601390,neutral,Listening to Someday We'll Know... It's raining!!!!
2678,1957601782,sadness,"@FelipeAzucares Everyone seems to love it, but it felt kinda lazy and repetative to me.  I was really disappointed."
2679,1957601857,neutral,Is de examens Andrew Valenzuela
2680,1957601859,sadness,Its a lovely day sky is clear birds are singing and i'm stuck in an office with on windows for 9 hours
2681,1957601979,neutral,who wants to be FRIENDS ??? i need a friend right now
2682,1957602228,fun,"I'm saying goodbye to Sydney for a few days, and Hello to Amy Wong.... I'll miss pretty"
2683,1957602412,neutral,@Phoebo yeah....but I finish go home get changed etc etc then im off again
2684,1957602666,surprise,Not ah huge fan of getting up in the middle of the night to change peed sheets and underpants.
2685,1957602754,sadness,"nothing could get worse, or could it? if it did i think id be on the verge of killing myself or someone else, things are not good anymore"
2686,1957603474,worry,where's Stephanie Washington??
2687,1957604270,love,@Jennifer CalderonKristin Harveylachman oh I love oreos!! U can't get many varieties in the uk
2688,1957604271,worry,"In work early, frustrating myself with my own work before I get frustrated with other work. Not much time for design today"
2689,1957604493,worry,@NKOTBahamas2009 Aw it says the pic doesn't exist anymore
2690,1957605220,worry,"David Jones I will have spent my allowance at cybernet expo in SF by then  send me a dm with rates, tho, mayb cash flo bttr 4 me then"
2691,1957605334,love,"@jassily but ... but it's Mario Hood ...*sigh* i'm sorry, love - didn't know you felt that way about it   XD"
2692,1957605564,worry,hurt. done trying..
2693,1957605698,neutral,i have a yucky burn
2694,1957605809,worry,@HzNKzM i want cafe latteeeeeeeeeee
2695,1957605896,worry,"I took my yearbook photo earlier at school, and I don't think that it will turn out great"
2696,1957606490,worry,very malakas ang ulan. how will i go to fort
2697,1957606569,worry,@Shannon Wolfelzinho I was trying to back all her documents up but it wasn't playing along. its taking forever but am back at it again now
2698,1957606730,neutral,@alisonmyra It's called a RipStick.  When I had a job I sold a lot of those...
2699,1957607501,neutral,@iminditch yesh and that potato guy is online... but hes not live
2700,1957607620,neutral,All of a sudden I'm craving broccoli and cheese soup really bad... my mouth is watering envisioning a bread bowl in my head...
2701,1957607977,sadness,todays weigh in....  only lost 1/2 pound this week :o depressing
2702,1957608118,worry,"holiday time | got my grizzly bears cd, bit it wont read  | adventures tomorrow | swine flu is scaring me | i still have a cold"
2703,1957608321,hate,it should be.. not a wink &gt;.&lt;
2704,1957608637,worry,@daveoflynn Amen to that
2705,1957609123,happiness,@shaundiviney 04182012154 send me one PLEASE!! I TXTD IN BUT I GOT A NEW PHONE
2706,1957609876,sadness,@SASHAMINAJ lol   the things u gotta do sometimes man smh lol
2707,1957610175,sadness,"@sophiatam haha yea! Just working and chillin in the eastbay. Unlike u, I don't get a summer break  boo"
2708,1957610600,neutral,@naughtymutt ... an explosion of them? in the late eighties we had very odd weather and instead of them migrating the wind blew them back
2709,1957610623,worry,i need to go out of office again.. i am melting..
2710,1957611008,worry,I think i should go to sleep considering i hav to b up on 3hrs....
2711,1957611093,neutral,In Kelantan! Good to be (sort of) home! :pI'm guilt stricken after having that turtle egg.  Really. Won't do it again. Really.
2712,1957611147,empty,@catticho diego? i know Eric Blair a jack
2713,1957611608,hate,; keeps getting such delayed responses. why is my internet so messed up?!
2714,1957611873,sadness,"@papermelody although these are a BIT tighter (smaaaaller) than my last pair, they were baggy as hell, now I get front wedgies"
2715,1957612030,neutral,Joe Ellis ikr!!!
2716,1957612314,happiness,@Richard MarshallStanto why thx! #webdu I was only at the conf on Brandon Chavez
2717,1957612372,happiness,Aww I heard I just missed you two @logieo &amp; @egg104 !
2718,1957612378,happiness,writing report cards  soooo tired but what an amazing day. check it out on fb soon!
2719,1957612543,worry,@david_tennant yes! Watching season 2 all evening.  Wish I could get BBC2
2720,1957612640,worry,@dean_b if I drive home now I think I am breaking the laws?  Jamie Stewart many dranks.  Toooooo many. I am stuck in MF burbank.
2721,1957612853,sadness,"Damn, got Chili Beans on my shirt  I hate that I can be a messy eater. Such a lady!"
2722,1957612987,worry,"Caught up with apprentice last night, poor John Walker, it was AngelLuis Vasquez to go"
2723,1957613033,worry,Start of diet today  I think I have to face I will never get back down to 77kilos (unless I cut a leg off)ï¿½
2724,1957613098,worry,@m8m1adym307 yea me too  lol
2725,1957613114,sadness,Emily Gonzalez I'm on mobile web and it won't let me  it looks awesome though....and no one reads my tweets anyway.
2726,1957613292,enthusiasm,"@ubuntugeeks good morning to you!  No wait, its evening.  You still have a whole day of work to go before the weekend!"
2727,1957613766,sadness,"@dave_mueller yes i love it  its just a little bit complicated, because i want it on my BB , but it doesnt work"
2728,1957614435,worry,"#Jillian Walker As happens every few days, ChrisRonald Kidd up unhappy at midnight.  The good/bad news is that I was still awake, due to afternoon nap"
2729,1957614712,love,@Larry DukeLimond but April Martin is a sexy mama!
2730,1957614755,neutral,@mikebthatsme ugggh idk how to do that  but i only wanna stop getting texts from Cynthia Johnson*
2731,1957615489,neutral,John Perry lol cnt its too slow
2732,1957615648,worry,"@_refugee_ /me gets &quot;Your video will start in 15 seconds&quot;, Exiting to watch ... for minutes  #flash #linux #fail"
2733,1957616058,sadness,"i'm so sad, because my beloved boy doesn't online, i wait for him everyday.."
2734,1957616062,sadness,@DaveDeRoo hardly :/ some of my furniture is being shipped from who knows where and is backordered  I may cancel and shop local.
2735,1957616075,surprise,huh? its 1 am already? shucks
2736,1957616089,sadness,"bwarg. can't sleep, tired of drawing."
2737,1957616119,worry,@fueledbyregret I walk to &amp; from work...about 25 mins...think that makes it worse   Improves once indoors tho.
